802	Supported.
803	Supported.
804	Refuted. The table shows 13 tour matches and 3 test matches, but not all of these matches were played in the last 2 months of 1978.
805	Supported.
806	Supported.
807	Supported.
808	The statement is supported.
809	The statement is supported.
810	The statement is supported by the information provided in the table.
811	Supported.
812	The statement is supported by the table.
813	Supported. The table shows that on September 22nd, 1997, the Toronto Blue Jays played the New York Yankees and won with a score of 8-1. The attendance number listed for that game is 23,380, which corresponds with the statement that 3,380 people witnessed the win.
814	The statement is supported by the information provided in the table.
815	Supported. The highest scoring game of the season was indeed against the Angels on September 8th with a final score of 12 - 10, as shown in row 9 of the table.
816	Supported.
817	Supported. The only game played on September 1 had a combined score of 3-0, making it the lowest of any game that month.
818	The statement is supported by the information provided in the table.
819	The statement is supported. Row 8 of the table shows that on September 8th, the Toronto Blue Jays scored 12 runs against the Angels.
820	Supported.
821	Supported. The table shows that Dundee West has a swing to gain of 2.13, while Western Isles has a higher swing to gain of 2.91. Therefore, Western Isles has a higher potential to gain points than Dundee West.
822	Refuted. The table provided only shows the winning party and result for each constituency in the 2007 Scottish Parliament General Election. It does not provide any information on the placement of the SNP in the 2003 election, therefore it cannot verify or refute the statement.
823	Supported.
824	Supported. Glasgow Govan is listed as the seventh constituency in the table, and the winning party in 2003 was Labour. The swing to gain for the SNP in Glasgow Govan was 2.92, and the SNP won the seat in the 2007 election, hence the result is listed as "snp gain" in the table.
825	Supported
826	Supported. According to the table, Dundee West has a higher swing to gain points than Western Isles.
827	Refuted. The table shows that in the 2007 Scottish Parliament general election, the SNP did not place 3rd in any constituency. Instead, they gained seats in several constituencies where they had placed 2nd in 2003.
828	Refuted. The winning party for Galloway & Upper Nithsdale in 2003 was liberal democrats, not conservative as represented in the table for the 2007 election. Additionally, the winning party for Paisley South is still listed as Labour in the 2007 election, consistent with the statement.
